,K01,K02,K03,K04,K05,K06,K07,K08,K09,K10,K11,K12,K13,K14,K15,K16,K17,K18,K19,K20,K21,K22,K23,K24,K25,K26,K27,K28,K29,K30,K31,K32,K33,K34,K35,K36,K37,K38,K39,K40,K41,K42,K43,K44,K45,K46,K47,K48,K49,K50,K51,K52,K53,K54,M01,M02,M03,M04,M05,M06,M07,M08,M09,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36
K38,-10.0485277508963,-10.671732464292,-8.72796571137159,-6.73834754477854,-7.08971540007147,-7.16224811544952,-5.950099082348,-8.63498882629653,-5.86071006208235,-8.05222129472094,-10.7381158967142,-9.28836764166248,-9.74702323376512,-10.944297027395,-10.3833858542713,-10.5465674825991,-11.1795990796784,-9.65420317093447,-10.694213457983,-9.43343765045664,-9.31523348232618,-10.5616549707004,-11.5444086593785,-9.57112771494491,-10.4521073816244,-9.69153355502545,-9.5007973712967,-11.5516413366732,-10.9617641851565,-10.1013632997595,-10.6030525170158,-10.1561611110132,-10.3751580111453,-10.8004254654033,-12.2704441919399,-10.4572109593698,-10.0717731307792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K39,-9.75085568990054,-9.72085277530235,-8.22328801569957,-6.42540210897785,-6.91487811130548,-6.91967529936685,-5.89338715700675,-8.08883842220563,-5.71090048133822,-7.63484071027914,-10.229321679717,-8.82410003615142,-8.7170164259097,-9.38465842527792,-10.3380253696499,-9.97760266818622,-10.3605792478688,-9.87332346832062,-9.04393282456764,-8.55346027785625,-9.09822568721532,-9.58424954641983,-10.6973836676525,-8.89815705755969,-9.85693732561052,-9.71626147852145,-8.47069707551052,-10.7457493731473,-10.3097426012351,-9.41014649143766,-9.94852891724457,-10.0137123631649,-10.4352793348236,-9.75838159944549,-11.0570596833626,-9.87358634550742,-9.66862720137546,-9.89867314307281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K40,-7.87763297051446,-8.82661285747188,-7.09582185296497,-5.9844136707851,-5.91190208149586,-5.47597501165085,-5.01096132999927,-6.70852407847086,-5.49997936566858,-7.40791063815566,-9.983377548997,-8.73649047570495,-9.75744227338767,-9.80208703395298,-10.6677757743552,-10.2356335236772,-9.23904717654416,-9.60784781608078,-9.22485566136827,-7.52907245933145,-8.51162771252459,-10.1607418258098,-10.7283014108156,-7.49176610322405,-10.8399981223588,-9.95326478784115,-9.77839267037595,-10.465800099312,-10.3683236805435,-9.82675660933418,-10.1199948133394,-9.60205034925003,-10.4342813419121,-8.15874196553442,-9.77897337255085,-9.05716217039098,-9.77181430309259,-9.73253350959922,-10.0589459410988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K41,-8.72934721147214,-9.35848856605043,-7.76825973865746,-5.85361039040928,-5.95048438741613,-5.68856803221318,-5.48131991708387,-6.78690383299552,-5.41778491837898,-7.25539634449851,-9.47897703147593,-7.88176008069979,-10.0144294766541,-9.71850923798899,-10.9423340626883,-9.9007240767446,-9.76417664260219,-9.48805008009869,-9.38457414917656,-7.56661237599871,-7.70591683233728,-9.63591858493139,-10.6054725426269,-6.78696555146366,-10.2647716178422,-9.28601965858132,-9.20309859087674,-9.65739517191691,-10.1797413674042,-9.06485784773243,-9.76567467553102,-9.909284913404,-10.2050541876497,-8.70657853210801,-9.48881860608646,-9.49767742536019,-9.51864476928631,-9.81714349946208,-9.19710293376232,-8.94069593745889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K42,-7.93522825012229,-8.76526128253364,-6.67081832394732,-5.75349067305831,-5.71842623486916,-5.45122498178076,-4.92681618900388,-6.08969468791644,-5.4604617623722,-7.13454271478222,-9.34450532947685,-7.381957514905,-9.49112061016609,-9.52781802413666,-10.4409338108927,-9.05345654370217,-9.70697100461902,-9.21883598634693,-8.86595410599693,-7.09882425639984,-7.30218702753939,-10.3664957788713,-10.1488949854632,-7.20448502067945,-10.1323884792239,-8.74958037479497,-9.01383319798898,-9.46934687248694,-10.2145068260579,-8.77470360061373,-8.88835942775916,-8.30246984527369,-9.4464367651153,-7.66389300994751,-9.3055800743104,-8.7883311248237,-9.1163599080689,-9.35961137732839,-8.85231772052852,-8.45523521852427,-8.17782076512547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K43,-7.71266384652256,-8.4316733507493,-6.84685564098402,-6.08880246428715,-6.25797433043561,-5.74541809011267,-5.59523503789665,-6.34112838485512,-5.64322594537468,-7.43072027986847,-9.41727163515975,-8.1294098439367,-9.6199503244513,-10.1166929978344,-10.4029823233163,-9.77482320945175,-9.36247145884268,-9.4436250818019,-6.73542849106631,-6.11928108459866,-4.10018532638306,-6.93169192764847,-7.51703968696213,-3.01692371745094,-8.12645752126818,-5.27386513607447,-4.48612606994241,-8.00773735186051,-9.51915043274752,-8.57251616534038,-7.55855269502453,-8.53397342866948,-7.83179309648141,-8.99436587445966,-10.2220482354336,-9.2808630588784,-9.7550894661069,-9.46833322563394,-8.51166720653985,-9.43635733202571,-9.79790553758889,-10.3138156663096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K44,-9.7027921879273,-10.8287627406256,-8.63081441816757,-7.09625082421013,-7.4721408644801,-6.7467011845936,-6.69598102118082,-7.74795807898303,-6.67438191503385,-8.96254496619711,-10.5448629111525,-9.30915954603046,-10.1176492266647,-9.92245559968043,-10.8190737503073,-11.0004641363164,-10.4839535112786,-10.5008463996515,-10.3924775044579,-8.59498341895544,-9.13029701587494,-9.39025190020752,-9.36252219424977,-7.25157658874431,-9.94276084602631,-8.66931807852404,-8.74845744512277,-11.0322513618632,-10.9503847827959,-9.94238567839018,-9.67678802922135,-9.93220020101453,-10.7127003699501,-10.3140524067405,-10.7038775661979,-10.5569191915467,-9.7463871919554,-11.10993562287,-9.28107047158555,-9.25247716512428,-9.4600913621595,-8.91716641075784,-8.19483614223262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K45,-8.63745046744884,-9.98419078333247,-8.07345900179524,-6.73442563534594,-6.49538080021671,-5.70884388459334,-5.88480993739379,-6.68589171383767,-5.9392130715747,-8.24369869020442,-10.5148858057064,-8.72652676100622,-10.3046151872657,-10.1628570901125,-10.689159149024,-10.4917560423193,-9.86099446404549,-9.77728997406771,-8.98390163369992,-7.78456411907136,-8.00606440216564,-9.34508432865545,-9.94173438533043,-6.13758617937539,-10.6652777502161,-8.77526560131577,-8.44620040676509,-9.94470440542603,-10.3339569409124,-9.94365693196258,-10.2631520254568,-9.15306979309621,-9.71498039133044,-9.55021450735031,-10.4008528276581,-10.1654538769666,-9.98736946960121,-9.26582216079745,-8.76056878921438,-9.84441736389203,-9.82964742912255,-9.75742954807917,-8.8613414804413,-9.05609773214771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K46,-3.49865195035742,-4.65991615125918,-2.60182284223632,-1.63303236181989,-1.54475409701884,-1.05030216700059,-0.975366182630643,-0.772983475849205,-2.26236730380912,-5.42070375666328,-7.05102451046992,-5.98262923478479,-6.50627547366333,-7.19127047165258,-6.79339463602839,-5.98864236474665,-5.7689262610792,-5.71306208846211,-5.7710013683031,-3.53384800477723,-5.67631760861799,-8.06760912683949,-8.16039432545511,-3.70335153439529,-8.51405362964354,-6.37196533754317,-6.58760690796825,-6.01670252618112,-6.98186656670551,-6.68459113298942,-5.67899546797753,-6.39203665787527,-6.0741746214964,-4.11379065114338,-4.65744266260464,-4.281751252121,-4.53816949116584,-3.31366566165902,-3.16926800972885,-5.63835384601547,-4.5988744159434,-6.62831173818579,-3.51388280150269,-4.44036526247052,-5.14191844538687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K47,-5.0908086250813,-6.53277308775103,-4.28968741269371,-2.64898054043619,-2.72897101321137,-2.28227805411671,-2.080241218543,-2.80950346364613,-3.26571620977691,-6.16412095744073,-8.22834967885815,-6.93167077454867,-7.91356334090771,-8.32450150576097,-8.15545407414045,-7.39187690632417,-7.18974000079459,-7.00845818985478,-7.52704094642607,-5.1995989254804,-6.0739474436813,-8.59066393023234,-9.71311824065391,-4.87910155547405,-9.17493042486039,-7.28778468449375,-7.61830441396748,-7.6915261741574,-9.10552225767485,-8.38238366140916,-7.45345315023226,-7.89781666861507,-8.09436716261977,-5.35767185928555,-6.6041352060906,-6.07141564683442,-7.13020032826231,-6.40230897360389,-5.81440959864601,-7.68050629055058,-6.86181904126206,-8.97345271950458,-6.02619391492868,-6.43092457345782,-7.55353555007926,-9.67647506067529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K48,-4.16381263954465,-5.03713573295828,-3.08940901935064,-1.61805743761309,-1.51136649741337,-1.06452250829927,-0.682137828267949,-1.53042892346478,-2.1672767856488,-5.3974576768315,-7.05526914493862,-5.98331454791132,-7.28853416784208,-7.64812165454867,-7.29773269423507,-6.43037394173307,-6.43988926421977,-5.4327603917725,-6.38096382639838,-3.7160591687468,-5.8804573858206,-9.3190017267956,-9.54237640226683,-4.88632053987845,-9.07328725365125,-7.74020795175259,-8.37673424397136,-6.6811940368739,-8.27121670727398,-7.71007240674408,-6.28842681114952,-7.69453565017851,-7.22589982573285,-4.0071224196547,-5.4698867911757,-5.14906692561087,-5.7255198671632,-4.26420515211973,-4.17803335745845,-6.57418592296624,-5.765284422768,-8.32643871663105,-4.07363053497776,-5.02731585316718,-6.20778753127018,-10.4046820747194,-9.25855915386278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K49,-4.3857281313051,-5.49396009792555,-3.39143345399291,-1.71237905501496,-1.61725404551497,-1.14435981094924,-1.23840110038685,-1.80104276458317,-2.37921948181025,-5.39597234746343,-7.48933733532106,-6.22039032041052,-7.3078538962891,-7.74891065736872,-7.68685424519257,-6.80841388291518,-6.50253902360011,-5.69744444240327,-6.73469262982555,-4.22197860802372,-6.00693161741477,-8.96436466974217,-9.93309175471125,-4.29842444564539,-9.12027101514441,-7.68240771841476,-7.59249056229685,-6.90268489192777,-8.22900861474378,-7.72458117557633,-6.15497403341713,-7.5877118246389,-7.2168853938907,-3.80093862349118,-5.34116143739651,-4.89449443095802,-6.0079274582838,-4.79915087077613,-3.84427550044341,-6.72746843867807,-6.29961548988911,-8.19133029247135,-4.78157862784958,-5.23824270266682,-6.29587981912972,-10.2088022569029,-10.5828086702475,-10.5253810058206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K50,-4.2094521227533,-5.62152293605092,-3.23415813236768,-1.63671004255311,-1.68691513421354,-1.03545496426913,-1.04406466900117,-1.78964465622,-2.10736365729336,-5.11592226323785,-7.28958591984081,-5.98183607531708,-7.10098718467322,-7.80631117473083,-7.48739081922832,-6.88973755340485,-6.9822797183872,-5.60200094921872,-7.21739782290407,-4.39603279358251,-6.34454349709229,-9.49100087033151,-9.85935032594328,-4.6428034489773,-9.49263941285778,-7.85976028395091,-8.10690784231192,-7.32771893733827,-8.39130786354276,-7.75719767174064,-6.15759876874128,-8.03541842831111,-7.13631872089203,-4.2620984150434,-5.90064848429884,-5.29753236914415,-6.86279955600967,-5.07042227472495,-4.7563109329774,-7.29242942189802,-6.46835167892064,-8.57360252089831,-5.00990253351931,-5.96502197943468,-6.58626933619866,-10.0014319413208,-11.0949424137463,-10.429726963527,-9.586383980093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K51,-4.68864427297884,-5.89242628085362,-3.74698499122756,-2.59381635910741,-2.68217223413214,-1.97910327002764,-2.18529132265731,-2.89489973555766,-2.85313164176612,-5.98344307183762,-8.02070491834637,-6.77672370448932,-7.54970676920792,-8.2702191391732,-8.50020268099211,-7.60890632100549,-7.30256998371826,-6.18089930493903,-7.15065967918921,-4.28690688395196,-5.9974274992143,-8.66620118328204,-8.94290222687794,-4.39787454024567,-9.51522795677811,-7.87502780167816,-8.445009673556,-7.41794741129962,-8.28353722230913,-8.17841972743756,-6.23368642425133,-8.01875265929012,-7.53291722311583,-4.23350713415963,-5.77006562922372,-5.95461675050029,-6.60288108771597,-5.0232973849172,-4.25841793373423,-7.51704385663085,-6.4400524675519,-8.57619288134604,-4.93628274924203,-5.33562125509091,-6.29282993723741,-10.8397294915371,-10.8953482113932,-10.6084266238173,-11.2021147156147,-9.9390899768767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K52,-8.23957165394705,-9.65613233257844,-6.62811197429927,-5.68478112909012,-5.82540127690177,-5.23582909859485,-4.56248387538628,-6.06101410492992,-5.10489595280371,-7.74666697525169,-10.4022472167269,-8.28400246736233,-10.1785772774135,-12.0595214152037,-12.1029875635531,-10.0940023328068,-10.4428385169147,-10.0744854368302,-9.95490060245124,-7.84487002419619,-8.84471728921602,-10.8889216200399,-10.8462330265624,-7.10320688921304,-10.3860682805175,-9.73001430681154,-9.74279392060877,-10.7761645536726,-11.1292023318585,-9.78163269924185,-10.3137397728269,-10.390373038631,-10.9238946891823,-9.60712608312532,-11.4982574136692,-10.4609693735061,-9.96622357252076,-10.274411898881,-9.39666621265738,-11.0098197928728,-8.93755724671306,-10.5483158677429,-9.33528406148905,-9.9727982933868,-9.82935681580283,-6.9594775126395,-9.33105910368117,-7.9767685768466,-7.58275079399909,-7.45896688055201,-8.37549961079207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K53,-8.48842375469269,-10.2499570246572,-8.57983415633294,-9.95650884968951,-8.95859499142513,-7.56687322937788,-6.6271249524074,-6.51040804911461,-9.50410465632149,-11.7826554348514,-11.3287411123997,-11.2759391948407,-12.0440271626289,-13.1312671739012,-13.0095148574897,-11.8562141227074,-11.090599436787,-12.9911602507564,-10.8599034767692,-7.58446111420635,-8.95623773625491,-10.7012841970244,-11.6872285857611,-6.56882478487076,-10.7107381160595,-9.22917782526123,-9.80479700969846,-12.0301702344482,-11.8049108578957,-11.1667946828075,-10.7709711978991,-11.2634491067048,-11.2630797843989,-7.93539919027609,-11.0726425493925,-9.80204156125285,-10.4367835747766,-10.1702875325773,-8.93985621388635,-10.6134473835611,-10.2735680063894,-10.7943721954263,-8.67112242054002,-9.7987008375602,-9.9218808789561,-8.53767146229218,-10.0865878143182,-9.18340069339247,-8.80999005401716,-9.05434292957705,-9.40752262772607,-10.8019135172787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K54,-8.62251320002419,-9.7758579992158,-7.00008081843468,-6.28974872286052,-6.28434631598095,-5.78191984177541,-5.02355625070581,-6.31305804712684,-5.52242134254699,-7.6625670507315,-10.6622468954553,-8.31247235277894,-9.92814273099829,-11.7788723127603,-12.5710218786101,-9.50827664251463,-10.4872144993616,-10.4208346552426,-9.92457947603605,-7.77739183557261,-9.01044264158073,-10.9809914313158,-11.4200737866775,-7.46089653954021,-10.7238768459066,-9.43185751969933,-9.63322707137645,-11.1850926041751,-11.1550582535629,-10.4483755710881,-9.97751598577767,-10.2447849554338,-11.0996629156642,-8.3207277195085,-10.5196018353394,-10.0399358712238,-10.3979198782053,-11.2612105934551,-9.54835853317871,-10.8664112797255,-9.18483749292775,-10.3963135797421,-9.45078297376242,-9.76954941092015,-10.1883432483522,-8.83218550029012,-10.3889244453764,-9.85382137849975,-10.1791503591303,-9.99940380841668,-10.8290470570957,-8.96843959619923,-10.7844330815484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M01,-7.9269325605594,-9.1533970904815,-6.68646978114501,-5.58705412997447,-5.21686318523506,-5.0605349152513,-5.1364075312354,-6.52825803114991,-5.21904651608965,-7.72506360712011,-10.4025276047055,-6.89953455496639,-8.65404640038776,-10.5475217154931,-11.0878926824611,-8.24285898460853,-8.52188480315891,-9.09181792962482,-8.54913597216671,-6.70523081771511,-7.49911593982358,-8.88994443976643,-9.13333197397834,-6.3795748906745,-8.35677503479205,-8.73646384687614,-7.11520401229441,-8.52683405255272,-9.43179460133822,-8.76051141983756,-9.17099778266063,-10.1897201351318,-9.91119220612702,-7.37135982053751,-8.51093063729509,-8.19996560691971,-8.95224605496744,-9.13718517005069,-8.50860720271754,-9.03722844638002,-10.0562717458704,-9.03202425773666,-6.60434388153519,-8.5731031099997,-8.58930110898719,-2.86603194659952,-6.4835681003615,-4.08010523518948,-5.22599701525721,-4.83750958048882,-4.89988331874703,-9.57896484913159,-9.9246888812953,-9.93284950134781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M02,-7.30608275989745,-8.81638300305946,-6.49202171033692,-5.11854348711634,-5.44800622257412,-4.91079302965477,-5.47225309972103,-5.7652559112977,-5.33446961416171,-8.17338119043028,-10.363622370106,-6.91220768020153,-8.76022306975539,-10.3770186250427,-11.2785688922388,-8.23708903419131,-8.00358052649423,-9.51590979175585,-8.29037162620805,-6.74203324491269,-7.07043940668918,-7.88122546102963,-7.74143861164133,-6.03513941573672,-7.89951396522459,-8.52732252505326,-6.9023443557148,-8.39963377345553,-8.4396544260397,-9.24053931073636,-8.69873959864195,-9.85117117810459,-9.77445170276911,-6.4668101098127,-8.59172063808737,-7.57639041910165,-8.50616236252048,-8.44000794076486,-8.21172097150258,-8.50205681427193,-8.72185702453686,-8.06924049219222,-6.93579631447607,-7.93027054482644,-8.16702371902841,-3.41728652982819,-6.00263033600741,-4.87552066028043,-5.90133679310912,-4.72143431802118,-5.5531846556372,-10.5662597288975,-10.2365552439555,-10.636403953624,-9.65938555148015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M03,-5.45807543649461,-7.26771845449111,-4.83482697950801,-4.1249146987983,-3.97535509737009,-3.3164585703943,-3.89601446436171,-3.87271850636946,-3.78442029333541,-7.38608357087955,-9.98043090179473,-5.90062089018944,-7.56296862855547,-9.90824611940369,-10.7156454726945,-7.32831413955898,-7.15777815349774,-7.79310488519492,-6.29334000284546,-4.59787786522118,-5.68450352009384,-7.16320773175725,-7.39366975197392,-4.72274829196789,-7.23849594033237,-7.64527374908358,-6.19976931189745,-6.85183881877043,-7.54164084974248,-7.80192466120282,-7.08780450431314,-8.72437962729643,-8.97461965765459,-4.85902200085165,-7.21571902031033,-6.1025107930712,-7.76187360707949,-6.83215367777159,-7.13916250047203,-7.98332075391898,-8.67784931780365,-7.71512010386558,-5.92191874515314,-6.66232886895527,-7.24056103530109,-2.53588922057987,-5.8049548107629,-3.929787160793,-5.17885617157302,-4.25310645397134,-4.70755211134132,-9.875120387606,-10.0191558822705,-9.54205237196572,-10.905639524001,-8.65287879263307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M04,-5.96378482946132,-7.80237152694576,-5.57921619923591,-4.82484172096389,-4.67597390992584,-4.23347225595036,-4.99572918496583,-4.4441773935374,-4.18835011885473,-8.00122649408492,-9.69970693001828,-5.83082785019004,-7.70089475319465,-9.87701153201712,-10.4557939356227,-7.89945623907142,-7.172953447606,-8.82214140059476,-7.0479987321415,-5.00825691713735,-6.29746271633868,-7.08917932116193,-7.32098878368405,-5.7630467243556,-7.39693301612176,-7.31867245461325,-6.50284359804239,-7.15490336152848,-7.43199393725905,-8.50026939369905,-7.51497660882825,-9.67250002000998,-10.0966993758043,-6.15142414409211,-7.88090932838273,-6.8146799928661,-7.18492099502942,-6.35667579688832,-7.56036981557671,-7.28843827532657,-7.9254560871073,-7.16699747052071,-6.31942978411479,-6.29292344680344,-6.92488488363681,-2.95284258038683,-5.4982524816994,-4.49760954814954,-5.44511790474891,-4.56195375060149,-5.21411109412353,-9.20364344624406,-9.52465083485033,-9.31677741923036,-11.7862679760007,-11.8395744272992,-12.8671089679817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
